id,relevance
234,2.38142582453
235,2.38131400063
236,2.45339803087
237,2.4539833408
238,2.45246909026
239,2.37842209079
240,2.37818084454
242,2.3784553846
243,2.37826417238
244,2.3784553846
246,2.37783776478
247,2.37790044659
248,2.32925266743
249,2.33003672945
250,2.32962295759
251,2.38981398069
252,2.38981398069
253,2.38971455864
254,2.38596583162
256,2.38583267847
258,2.36703408634
260,2.36776870224
262,2.36789309854
263,2.3695766271
264,2.36719337345
265,2.36703408634
267,2.36838358446
268,2.36930504968
269,2.36776870224
271,2.35322022405
273,2.35322022405
274,2.35286849963
277,2.37989228804
278,2.37989228804
279,2.38055364497
280,2.37971175141
281,2.37989228804
282,2.37989228804
283,2.35992383619
285,2.35937436312
286,2.35805237531
287,2.35992383619
288,2.382319977
289,2.382319977
291,2.38220476789
292,2.38220476789
295,2.38012687133
296,2.38012687133
298,2.3795750677
299,2.38012687133
300,2.38012687133
301,2.38012687133
302,2.3802139737
303,2.35709429083
304,2.35635074931
306,2.38632003246
307,2.38610538461
308,2.3862264772
309,2.386156591
310,2.386156591
311,2.386156591
312,2.386156591
313,2.386156591
315,2.38627768359
316,2.386156591
317,2.38610538461
320,2.386156591
321,2.39671655736
322,2.39671655736
324,2.3971756313
325,2.39701634353
326,2.39737351878
328,2.39737351878
329,2.39737351878
330,2.397481018
332,2.397481018
333,2.39697495152
336,2.39671655736
337,2.33195168699
338,2.33195168699
339,2.33502553888
342,2.36574117149
344,2.36596878552
345,2.37141505211
348,2.36579148829
349,2.37141505211
352,2.4615680867
353,2.46078511064
356,2.46128856594
357,2.45929777418
358,2.46078511064
360,2.36471926699
362,2.36364056445
364,2.36761770909
366,2.36802175636
367,2.36701833007
368,2.34671869812
369,2.45989635464
370,2.46166215006
371,2.46166215006
372,2.46166215006
376,2.38847166885
377,2.3875227811
378,2.38701748857
379,2.38648169323
380,2.38125347253
381,2.38173144912
382,2.3822818997
383,2.38620763305
384,2.3875227811
386,2.38206088827
387,2.38206088827
388,2.38125347253
390,2.38788268425
391,2.38784353
392,2.38875476759
393,2.38798476779
394,2.38836240289
395,2.38784353
396,2.38804191416
398,2.38788268425
399,2.3869204901
404,2.3876375004
405,2.38875476759
406,2.38788268425
409,2.38875476759
410,2.38771994593
412,2.38771994593
414,2.38875476759
415,2.38794178168
416,2.3886668467
417,2.38784353
419,2.38865820135
420,2.38859202926
423,2.38781906587
424,2.38796595368
425,2.38784353
426,2.35370933266
427,2.3517352637
428,2.33958527636
429,2.34202893948
430,2.33923446441
431,2.3395636816
432,2.40463979538
433,2.40434013079
434,2.40477247362
435,2.40193831496
436,2.40477247362
437,2.40477247362
438,2.40477247362
439,2.40477247362
441,2.40477247362
442,2.40477247362
443,2.40185586062
448,2.40477247362
449,2.40477247362
450,2.40477247362
451,2.40477247362
453,2.40477247362
457,2.40477247362
460,2.37884981098
462,2.3781730152
463,2.3781730152
464,2.46694177899
465,2.46377754326
466,2.46682943655
467,2.46691735821
471,2.46691735821
472,2.46682736822
474,2.46682736822
477,2.38305450387
482,2.37922228907
483,2.37945303191
484,2.37936539505
486,2.37613089019
487,2.36635049366
488,2.36702690925
489,2.36728391069
490,2.36690673034
493,2.36745448227
494,2.36715755809
495,2.36735656207
496,2.36770999241
498,2.36746175242
499,2.37731830258
502,2.37913878125
503,2.37913523429
504,2.37913523429
505,2.37904831489
506,2.37926599074
507,2.34612356491
509,2.38733837415
510,2.38726623436
512,2.38768219788
513,2.38768219788
514,2.38712394476
515,2.38742234985
518,2.3505108149
519,2.34854686922
520,2.33986802171
521,2.36762507679
522,2.38032091323
523,2.38032091323
525,2.38055352675
526,2.38055352675
527,2.38032091323
528,2.38032091323
529,2.38061330933
530,2.38041123715
531,2.38032091323
532,2.38055352675
534,2.3756446345
535,2.3756446345
537,2.3756446345
538,2.38031061549
539,2.38031061549
540,2.38031061549
541,2.38014129692
543,2.37637348309
545,2.3766746171
546,2.37637348309
547,2.3766746171
548,2.49027992125
550,2.48913459106
552,2.4893743287
553,2.48848155946
554,2.48913459106
555,2.48962483504
556,2.48848155946
558,2.48913459106
560,2.48913459106
561,2.48888611338
564,2.48848155946
565,2.44149753167
566,2.44170065527
567,2.37535563159
569,2.37510263384
570,2.3740671166
574,2.37535563159
575,2.37535563159
577,2.37477633007
578,2.4851011303
579,2.48583491858
580,2.48550023837
586,2.46671021832
587,2.46467329306
588,2.4671423998
589,2.46683759069
590,2.46478794635
592,2.46671021832
594,2.46683759069
596,2.39008327107
597,2.39008327107
598,2.39008327107
599,2.39008327107
601,2.39008453534
602,2.39008453534
603,2.39008453534
604,2.35002891552
607,2.35037473709
608,2.35037473709
609,2.35037473709
610,2.35037473709
612,2.35037473709
613,2.35037473709
614,2.35037473709
615,2.35037473709
616,2.38495087514
617,2.38465485913
618,2.38506790023
620,2.38481503207
621,2.3828575345
622,2.3828575345
623,2.35158617805
624,2.3551725257
625,2.35273234647
627,2.35237470605
628,2.37282865573
629,2.37470213514
631,2.37470213514
632,2.37470213514
633,2.35184744652
638,2.36193447132
639,2.37762453072
641,2.36914358554
645,2.40029305031
647,2.4003861558
648,2.39995896267
649,2.39995896267
650,2.40029305031
651,2.40005147559
654,2.4560885269
655,2.37637304333
656,2.37487245805
657,2.37487245805
658,2.37643891848
664,2.36937702037
665,2.37000436777
667,2.36844587493
672,2.35221830354
673,2.37151149552
675,2.4553834265
676,2.45473416621
678,2.45688550554
681,2.37963542229
683,2.38103108392
684,2.49967091652
685,2.49978578253
689,2.38003307542
692,2.35619701444
693,2.35642619497
694,2.36250894423
695,2.3562807419
697,2.44989465634
698,2.45001171564
699,2.44989465634
701,2.44989465634
702,2.44989465634
703,2.46422976111
704,2.46422976111
705,2.46541542815
706,2.46465168951
707,2.46609314243
708,2.46609314243
709,2.37090135911
710,2.37788661126
711,2.37912655617
714,2.39085478093
716,2.39080357453
717,2.39085478093
719,2.39085478093
720,2.39089000235
721,2.39199490988
723,2.389698667
724,2.39085478093
725,2.47259073056
727,2.47259073056
728,2.47259073056
729,2.47302589761
730,2.35172028942
732,2.3715584757
733,2.37266995329
735,2.37266995329
736,2.37033529812
738,2.37266995329
741,2.3538989835
744,2.37519915939
746,2.37496288488
747,2.38591335398
750,2.37721593576
752,2.37879935617
754,2.37721593576
755,2.461447071
757,2.37183966824
761,2.33740105455
762,2.33973429717
766,2.33321761777
767,2.32924705169
768,2.33632182115
769,2.33895740297
770,2.32988195201
772,2.33689805645
774,2.37220844866
775,2.37161558857
776,2.37141646636
777,2.37141646636
779,2.3724689219
780,2.38052847336
781,2.38052847336
782,2.38052847336
783,2.36318222632
785,2.41959594126
786,2.41724530258
788,2.41921386746
789,2.41921386746
792,2.4217763835
793,2.4217763835
794,2.42326901739
795,2.41647435527
796,2.42326901739
797,2.41829569216
798,2.41744666957
799,2.41744666957
802,2.37530901331
803,2.37530901331
804,2.37512221966
805,2.47656552487
806,2.47656552487
807,2.46855432427
808,2.47506805904
809,2.47637472575
810,2.47656552487
813,2.47656552487
814,2.38233315975
815,2.38233315975
816,2.38233315975
820,2.38345234716
821,2.38345234716
822,2.38233315975
823,2.3824383501
825,2.38160416952
827,2.36089560217
829,2.42592812838
830,2.42592812838
833,2.42682883076
834,2.42592812838
835,2.42716435686
836,2.42592812838
838,2.42682883076
839,2.4256986224
840,2.37032713167
841,2.37032713167
842,2.37056697224
845,2.37032713167
846,2.36907872808
848,2.36998773104
849,2.36998773104
850,2.36425686951
851,2.36908234719
853,2.37083935063
854,2.37070285568
855,2.37058185392
856,2.37083935063
858,2.37073207902
859,2.37260982735
860,2.37546361502
861,2.37433580192
863,2.4114536548
864,2.40791268711
865,2.40667954526
866,2.40718568094
870,2.41044308499
871,2.41292157618
873,2.40667954526
874,2.40767855594
875,2.40682616514
877,2.40682616514
879,2.41104683728
880,2.41304082392
883,2.4114536548
884,2.40682616514
887,2.40767855594
888,2.4075610107
889,2.41104683728
890,2.40983532656
891,2.40983532656
892,2.38147856165
896,2.38083811324
897,2.38136200527
900,2.38154337025
901,2.45347157053
903,2.45296469071
904,2.45318418364
905,2.37472082505
906,2.37876271732
907,2.37572082505
911,2.37855162625
913,2.37472082505
914,2.37472082505
915,2.37472082505
916,2.37472082505
917,2.37472082505
919,2.37472082505
920,2.37472082505
921,2.37484410614
924,2.36790859694
925,2.36790859694
926,2.37112196928
927,2.36829377692
930,2.45807968313
931,2.45807968313
932,2.45807968313
933,2.45890544
935,2.45807968313
936,2.45873345685
937,2.45955921373
938,2.4486545852
939,2.45807968313
941,2.37192536206
942,2.37239442091
943,2.45099419254
945,2.36968676371
946,2.36968676371
947,2.36968676371
948,2.36968676371
949,2.36968676371
950,2.37845512169
951,2.38625794117
952,2.38625794117
953,2.38605882127
955,2.38605882127
956,2.38107723941
957,2.38263349144
959,2.38616724893
960,2.38107723941
961,2.38605882127
964,2.36816142468
965,2.36909632038
966,2.36816142468
967,2.40520389899
968,2.40520389899
970,2.40509578388
971,2.40509578388
972,2.40413312303
973,2.37955015377
975,2.37943773312
976,2.37906936671
977,2.37906936671
979,2.3787726976
980,2.3787726976
981,2.45796203817
982,2.45732150246
983,2.37322100271
985,2.37314881655
986,2.3923901798
987,2.3923901798
988,2.36620361376
989,2.36538874799
990,2.36649234283
992,2.36501077485
993,2.36649234283
994,2.36649234283
995,2.36605630623
996,2.36649234283
997,2.36649234283
998,2.36649234283
999,2.36649234283
1002,2.31403230332
1003,2.31329911571
1005,2.31541959392
1006,2.36636144637
1009,2.37041497582
1010,2.37226567949
1011,2.37239668592
1012,2.37239668592
1013,2.37646810704
1014,2.37483263704
1015,2.37483263704
1016,2.43210852804
1017,2.43210852804
1018,2.43297745606
1021,2.43984898268
1023,2.43429418717
1024,2.43310183423
1025,2.43297745606
1027,2.43297745606
1029,2.46488053425
1030,2.4647458403
1032,2.46459777183
1033,2.4635330366
1034,2.46382923313
1035,2.46382923313
1036,2.46382923313
1037,2.46446307788
1039,2.37481097502
1041,2.31661668328
1042,2.31946758951
1043,2.46755251309
1044,2.46755251309
1045,2.46740874588
1046,2.46755251309
1047,2.46718236171
1048,2.46854312433
1049,2.46854312433
1050,2.46732612892
1052,2.38278592565
1054,2.36578295675
1055,2.36578295675
1057,2.37720959138
1058,2.37720959138
1059,2.37828493189
1061,2.37490742527
1063,2.37047363824
1064,2.37095838125
1066,2.37112537194
1067,2.370352189
1069,2.36741757047
1070,2.37095838125
1071,2.36702496552
1075,2.36869963714
1077,2.38890684103
1078,2.38861638435
1079,2.38870038572
1082,2.38436071438
1085,2.38382465907
1087,2.38436071438
1088,2.38436071438
1089,2.38204069763
1091,2.3819891826
1092,2.3819891826
1093,2.37330648133
1094,2.45276916496
1096,2.37357977032
1099,2.37731071083
1100,2.37843926314
1102,2.37409043965
1105,2.37955845055
1106,2.37843926314
1109,2.37877609053
1110,2.38137885285
1111,2.38128437829
1112,2.38128437829
1113,2.38153514507
1114,2.37515388258
1115,2.37515388258
1117,2.37515388258
1118,2.38124197767
1119,2.37950735647
1120,2.3790720267
1122,2.37950735647
1123,2.37940363192
1124,2.37950735647
1125,2.37950735647
1126,2.37940363192
1127,2.37940363192
1130,2.37950735647
1131,2.37918787625
1133,2.37950735647
1136,2.37950735647
1137,2.3838933117
1139,2.38849910035
1140,2.38849910035
1141,2.38728235653
1143,2.38910436279
1144,2.38876968259
1147,2.38849910035
1149,2.38849910035
1150,2.38849910035
1152,2.38633387856
1153,2.3576219275
1154,2.35634391915
1156,2.35682311538
1157,2.35681520753
1158,2.39096965709
1160,2.38927286158
1161,2.38927286158
1162,2.39096965709
1163,2.39096965709
1166,2.44620065786
1167,2.43771695625
1169,2.4424938997
1170,2.4513112627
1173,2.44536143213
1174,2.45234202401
1175,2.44554065786
1178,2.39130765415
1179,2.38826075787
1181,2.4554625044
1182,2.37524020551
1183,2.37524020551
1184,2.37360282755
1186,2.44561889696
1187,2.4490678502
1188,2.4100766229
1189,2.41128140529
1190,2.41128140529
1193,2.41128140529
1194,2.41166382287
1197,2.367663737
1198,2.3617242512
1199,2.37500107469
1200,2.37422040789
1201,2.3732703745
1202,2.37191895262
1203,2.36838558156
1204,2.36838558156
1207,2.37708469451
1209,2.38019055465
1210,2.38019055465
1211,2.37833421832
1213,2.38019055465
1214,2.37491347234
1217,2.37928404786
1219,2.36743500986
1221,2.3676218035
1222,2.40481814281
1223,2.40701283419
1225,2.37254562247
1226,2.37254562247
1229,2.37091885769
1232,2.37267500491
1233,2.37267500491
1234,2.36951863953
1235,2.36951863953
1236,2.36855536854
1239,2.3748397178
1240,2.3748397178
1241,2.37520334228
1242,2.37508628298
1244,2.40093116608
1245,2.40079773971
1246,2.40065575228
1247,2.40050973149
1249,2.46553769222
1250,2.46534599358
1251,2.46534599358
1254,2.46534599358
1255,2.46534599358
1256,2.46534599358
1258,2.46534599358
1259,2.46534599358
1260,2.36651541227
1261,2.36431066424
1262,2.36728769797
1263,2.37051023354
1264,2.37201068546
1265,2.37188740437
1268,2.37274127946
1269,2.37065157176
1270,2.3705431441
1271,2.37619252228
1272,2.37631580337
1274,2.37353639698
1277,2.37631580337
1278,2.36499190076
1280,2.36593483382
1281,2.36563784345
1282,2.36464838449
1283,2.36486499456
1284,2.36267317322
1285,2.35949728199
1286,2.35876666512
1288,2.37673861102
1290,2.37673861102
1292,2.37646013925
1293,2.37673861102
1294,2.36830710788
1295,2.36830710788
1297,2.36830710788
1298,2.35736757629
1299,2.35546899779
1301,2.3587723589
1304,2.37848159829
1305,2.37848159829
1306,2.37848159829
1307,2.43719123788
1308,2.44160996182
1309,2.44160996182
1310,2.44160996182
1311,2.44160996182
1312,2.40741887818
1313,2.41653954907
1314,2.41716228209
1315,2.41076656186
1318,2.41758843012
1319,2.41758843012
1321,2.41698256758
1322,2.40855229469
1324,2.3846979293
1325,2.38508757251
1327,2.37159239119
1328,2.38516515707
1329,2.38516515707
1330,2.3850407421
1331,2.38534005712
1332,2.38618141194
1333,2.3850407421
1334,2.36579148829
1336,2.37141505211
1337,2.36981000919
1339,2.36579148829
1341,2.33091368796
1342,2.37608649883
1343,2.37607414152
1346,2.37621643113
1350,2.41495234717
1351,2.41495234717
1352,2.41495234717
1353,2.41481512638
1354,2.41443495723
1358,2.35496821238
1360,2.38811283715
1361,2.38811283715
1362,2.38023462648
1363,2.36798392677
1365,2.36798392677
1367,2.32116224439
1368,2.31661244708
1369,2.32002420177
1370,2.31661244708
1371,2.37862391414
1372,2.37862391414
1373,2.37862391414
1374,2.37862391414
1375,2.37870694193
1376,2.30646393391
1378,2.3085182519
1379,2.30531030394
1380,2.30995398669
1381,2.30662732013
1382,2.30820270844
1383,2.30658077475
1384,2.3085182519
1385,2.3085182519
1386,2.3076556483
1389,2.47339148419
1390,2.4764752331
1391,2.47667792301
1392,2.46910776175
1393,2.47124658392
1396,2.46893198692
1398,2.4764752331
1400,2.47667792301
1402,2.4764752331
1404,2.35718904808
1406,2.35694039232
1407,2.37272986636
1409,2.37324492185
1410,2.37324492185
1411,2.37309442093
1412,2.37816098293
1413,2.37467794407
1415,2.37055604872
1416,2.36933114482
1417,2.37216056739
1418,2.35263392713
1420,2.35263392713
1421,2.35684923514
1423,2.3783625682
1424,2.3783625682
1425,2.34524856423
1426,2.33956078798
1428,2.34456072293
1429,2.33783900805
1430,2.35986932057
1432,2.357490378
1435,2.35637983409
1437,2.37115697355
1438,2.37087435088
1440,2.37122000836
1441,2.37122000836
1442,2.37122000836
1445,2.37115697355
1446,2.37122000836
1447,2.37415140922
1448,2.3596728526
1450,2.36124767581
1451,2.3596728526
1452,2.35990716051
1455,2.36111719803
1456,2.36124767581
1457,2.36111719803
1459,2.34824552948
1460,2.34856740727
1461,2.34838923429
1462,2.37229441574
1463,2.37212694184
1464,2.38078701956
1465,2.38078701956
1466,2.45634147487
1467,2.45413393864
1469,2.45474290802
1470,2.45660814184
1474,2.42968366839
1475,2.40929636553
1476,2.40855085383
1477,2.40809323223
1478,2.41065245562
1480,2.40929636553
1482,2.41063468737
1484,2.41063468737
1485,2.41097082355
1488,2.41053867443
1489,2.41080291229
1493,2.40834330344
1494,2.40843379453
1495,2.41053867443
1498,2.41063468737
1499,2.40843379453
1500,2.41085376425
1502,2.34987763158
1503,2.35044870539
1505,2.34987763158
1507,2.35080613396
1508,2.34987763158
1510,2.35138952893
1511,2.35138952893
1513,2.37816030778
1514,2.40438606402
1515,2.40303820036
1516,2.40303820036
1517,2.40453862132
1518,2.40188015946
1519,2.40303820036
1520,2.40403257601
1521,2.4030526337
1522,2.40438606402
1523,2.40303820036
1524,2.40303820036
1525,2.40316760801
1526,2.40438606402
1527,2.40438606402
1529,2.40233844171
1530,2.40225125213
1531,2.40303820036
1532,2.38823319077
1533,2.38823319077
1534,2.38837432227
1535,2.38845711248
1536,2.41271157873
1537,2.41271157873
1539,2.41618090312
1540,2.38641943846
1541,2.38714416547
1543,2.38685849293
1544,2.38714416547
1545,2.38714416547
1547,2.38422121913
1549,2.37169375855
1550,2.37213595181
1551,2.37168047564
1552,2.37204241121
1553,2.37196835167
1555,2.37204241121
1556,2.37196835167
1557,2.37204241121
1558,2.37169375855
1559,2.37213595181
1563,2.37213595181
1564,2.37213595181
1565,2.37196835167
1566,2.37204241121
1567,2.37204241121
1570,2.37204241121
1573,2.40606582949
1574,2.3884380491
1575,2.38835438306
1579,2.34435512175
1580,2.34435512175
1581,2.34435512175
1582,2.38223579999
1583,2.3802625531
1584,2.3802625531
1585,2.3802625531
1586,2.3802625531
1589,2.3802625531
1590,2.3802625531
1591,2.37223697876
1592,2.36185036334
1594,2.42687801844
1596,2.42668922759
1597,2.4263552415
1598,2.42637404384
1599,2.42619725163
1600,2.42637404384
1601,2.42673756111
1602,2.42637404384
1603,2.42622104582
1604,2.42465281289
1605,2.33203379231
1606,2.33203379231
1607,2.36927574023
1608,2.36927574023
1611,2.36784610203
1613,2.37198616002
1614,2.36955028393
1615,2.36925822954
1618,2.36509975809
1619,2.3661397224
1620,2.36499325725
1621,2.36543713016
1623,2.3626730725
1625,2.36532404911
1626,2.36153235649
1628,2.45517157497
1629,2.45327594277
1630,2.36928789588
1631,2.36928789588
1632,2.36928789588
1635,2.38427292348
1636,2.38496787818
1638,2.38427292348
1639,2.38427292348
1641,2.38427292348
1642,2.38427292348
1644,2.33932194689
1646,2.33732811609
1649,2.3344795493
1650,2.33684626732
1651,2.33540096709
1652,2.33627382401
1658,2.38769950931
1659,2.38939646531
1660,2.37702126344
1662,2.46014113427
1663,2.46030609477
1665,2.36618058535
1666,2.35657635866
1668,2.364771464
1674,2.38751182658
1676,2.3874367087
1678,2.42404973992
1679,2.42045592764
1680,2.41958850041
1682,2.42392441164
1683,2.4227570631
1684,2.42412180383
1685,2.42262829002
1686,2.42262829002
1687,2.36474230555
1688,2.46751957629
1689,2.47069751841
1690,2.4672709567
1693,2.46711749932
1694,2.46795038981
1695,2.46751957629
1697,2.4672709567
1698,2.46686887972
1699,2.46686887972
1700,2.37298538056
1701,2.37298538056
1706,2.38960844666
1707,2.38960844666
1708,2.38979765689
1709,2.38855817449
1710,2.38941472284
1711,2.38997278338
1712,2.38979765689
1714,2.38941865859
1716,2.37480075658
1717,2.37480075658
1718,2.37576790663
1719,2.37661691647
1720,2.37661691647
1723,2.35417796563
1725,2.3679788673
1727,2.36909156201
1728,2.36589516369
1729,2.36666624894
1730,2.37826618383
1732,2.37296704427
1734,2.37186101381
1735,2.37035318498
1736,2.37254702599
1737,2.36942184732
1739,2.37186101381
1743,2.37035318498
1744,2.37134804766
1745,2.38654906767
1747,2.38002891147
1748,2.37957630959
1750,2.37957630959
1751,2.37957630959
1752,2.37957630959
1754,2.37996912889
1755,2.37957630959
1756,2.37957630959
1757,2.37957630959
1758,2.37957630959
1759,2.38002891147
1760,2.37976080535
1761,2.37957630959
1763,2.37962363732
1764,2.37961759539
1766,2.37961759539
1767,2.37593418869
1768,2.37593418869
1769,2.37593418869
1770,2.45780166755
1772,2.42409253508
1773,2.42362798122
1775,2.37384990595
1776,2.34378094934
1778,2.37384990595
1781,2.3514668
1783,2.38072755367
1787,2.3732177258
1788,2.37277048182
1789,2.37339246721
1791,2.37341972531
1792,2.3732449839
1793,2.37341972531
1794,2.45922646908
1795,2.45897251086
1796,2.45897251086
1798,2.45897251086
1799,2.45223370038
1800,2.45044206514
1801,2.46907628143
1802,2.46907628143
1803,2.45144206514
1806,2.34407935842
1807,2.37154171679
1808,2.36860513205
1809,2.37041462019
1810,2.36777874877
1812,2.35435028485
1813,2.36880108806
1814,2.35332794555
1817,2.36880108806
1819,2.36873024499
1820,2.36880108806
1822,2.3826026734
1823,2.38166584472
1825,2.38153434714
1826,2.38285584472
1827,2.37777701562
1828,2.37777701562
1831,2.37254948319
1832,2.37254948319
1833,2.37254948319
1834,2.37153540499
1836,2.37237177427
1837,2.37237177427
1838,2.37237177427
1839,2.37239501934
1840,2.43969135393
1842,2.44007222931
1843,2.44007222931
1849,2.37213891932
1850,2.37196256276
1854,2.3582690097
1856,2.36350799457
1857,2.3749207577
1859,2.37633927966
1860,2.3749207577
1863,2.37898983636
1864,2.37856637272
1865,2.37856637272
1866,2.37864366099
1869,2.37864366099
1871,2.37864366099
1873,2.37764770923
1874,2.4559014415
1876,2.37256470179
1877,2.37256470179
1878,2.37256470179
1879,2.3740572848
1880,2.3740572848
1882,2.3740572848
1884,2.37403232031
1885,2.3740572848
1886,2.3740572848
1887,2.3740572848
1888,2.37452842922
1889,2.3740572848
1890,2.37599395219
1891,2.37606613835
1892,2.38306249349
1893,2.38299945869
1895,2.38299945869
1897,2.38299945869
1898,2.38306249349
1900,2.38299945869
1901,2.38299945869
1902,2.38299945869
1903,2.37650631506
1904,2.38918560703
1905,2.38773958427
1906,2.38922605307
1908,2.3675187311
1909,2.35294408359
1910,2.35254122509
1911,2.35613684934
1912,2.35254122509
1913,2.35236329617
1916,2.40969355819
1917,2.40975621783
1919,2.40995214448
1925,2.45848835078
1926,2.46061799161
1928,2.45834240381
1929,2.45806630346
1930,2.46107596704
1932,2.45806630346
1934,2.46107596704
1935,2.46206341162
1936,2.45784553423
1937,2.46206341162
1938,2.37269409216
1940,2.37127662115
1942,2.36923503851
1944,2.36923503851
1945,2.36962503851
1946,2.36962503851
1947,2.35250717715
1948,2.35250717715
1949,2.35250717715
1950,2.36979474007
1951,2.36941842869
1952,2.37296196948
1953,2.37296196948
1954,2.37296196948
1955,2.37228481707
1957,2.35915634051
1958,2.35915634051
1960,2.35915634051
1962,2.35915634051
1965,2.37408012621
1968,2.36762381321
1969,2.36762381321
1971,2.37301077184
1972,2.37301077184
1973,2.3623369036
1974,2.36160420152
1975,2.36160420152
1976,2.33367098255
1978,2.34176127847
1980,2.3348269966
1981,2.33919295211
1984,2.3324169666
1985,2.3330869666
1986,2.33898360342
1988,2.34009594958
1990,2.3382071376
1991,2.33651201342
1992,2.3382071376
1993,2.33736775371
1995,2.33847769379
1996,2.33928970084
1997,2.38665874491
1999,2.38692998001
2004,2.38646127436
2005,2.38708785069
2007,2.38730596043
2009,2.3869645696
2010,2.43271699399
2012,2.43258174052
2014,2.43114598192
2015,2.43401576626
2016,2.43122813368
2017,2.37999564209
2018,2.38206915639
2020,2.38009432976
2026,2.33994477385
2027,2.35982258947
2028,2.36064233452
2030,2.36064233452
2031,2.36064233452
2032,2.35830535659
2033,2.36353577711
2034,2.36111030174
2035,2.36103907875
2036,2.36520636217
2038,2.40782947058
2040,2.40911042394
2043,2.40009619053
2044,2.40911042394
2045,2.36141262097
2046,2.36371550505
2048,2.38406468525
2049,2.38406468525
2051,2.38494874243
2053,2.38503381041
2054,2.38406468525
2055,2.37260814042
2057,2.38503381041
2058,2.38406468525
2059,2.38406468525
2061,2.36617464816
2063,2.36612159539
2067,2.35844501493
2068,2.36817040471
2069,2.36817040471
2071,2.36612159539
2072,2.36589154488
2075,2.37742002599
2076,2.45946226992
2077,2.45946226992
2078,2.45585145649
2079,2.45606946625
2080,2.4575866917
2084,2.43108508549
2087,2.43232302675
2090,2.42701646377
2091,2.43095097673
2092,2.36561173521
2093,2.36600950748
2094,2.36344247031
2096,2.36879201177
2099,2.36771268903
2100,2.40539836479
2101,2.38805467086
2102,2.38805467086
2104,2.39306078737
2105,2.38793321956
2108,2.38805467086
2110,2.38885814002
2111,2.38943404672
2112,2.38833980753
2114,2.38833980753
2116,2.38943404672
2119,2.38943404672
2120,2.38921894491
2121,2.38833980753
2122,2.38858832113
2123,2.38833980753
2124,2.37860852596
2125,2.37855731957
2127,2.37882385608
2128,2.37882385608
2129,2.37350205311
2131,2.37239184285
2132,2.37219398188
2134,2.37211107366
2135,2.37254433603
2138,2.3504003985
2140,2.35122966799
2141,2.35122966799
2142,2.35122966799
2143,2.35081647241
2144,2.3505153384
2145,2.3510504489
2147,2.35127577563
2150,2.38427906512
